#DEMS,dem_node,dem_prod,dem_cap,dem_price
d4081,n223,p15,182500000,0.3
d4082,n224,p15,182500000,0.3
d4083,n225,p15,182500000,0.3
d4084,n226,p15,182500000,0.3
d4085,n227,p15,182500000,0.3
d4086,n228,p15,182500000,0.3
d4087,n229,p15,182500000,0.3
d4088,n230,p15,182500000,0.3
d4089,n231,p15,182500000,0.3
d4090,n232,p15,182500000,0.3
d4091,n233,p15,182500000,0.3
d4092,n234,p15,182500000,0.3
d4093,n235,p15,182500000,0.3
d4094,n236,p15,182500000,0.3
d4095,n237,p15,182500000,0.3
d4096,n238,p15,182500000,0.3
d4097,n239,p15,182500000,0.3
d4098,n240,p15,182500000,0.3
d4099,n241,p15,182500000,0.3
d4100,n242,p15,182500000,0.3
d4101,n243,p15,182500000,0.3
d4102,n244,p15,182500000,0.3
d4103,n245,p15,182500000,0.3
d4104,n246,p15,182500000,0.3
d4105,n247,p15,182500000,0.3
d4106,n248,p15,182500000,0.3
d4107,n249,p15,182500000,0.3
d4108,n250,p15,182500000,0.3
d4109,n251,p15,182500000,0.3
d4110,n252,p15,182500000,0.3
d4111,n253,p15,182500000,0.3
d4112,n254,p15,182500000,0.3
d4113,n255,p15,182500000,0.3
d4114,n256,p15,182500000,0.3
d4115,n257,p15,182500000,0.3
d4116,n258,p15,182500000,0.3
d4117,n259,p15,182500000,0.3
d4118,n260,p15,182500000,0.3
d4119,n261,p15,182500000,0.3
d4120,n262,p15,182500000,0.3
d4121,n263,p15,182500000,0.3
d4122,n264,p15,182500000,0.3
d4123,n265,p15,182500000,0.3
d4124,n266,p15,182500000,0.3
d4125,n267,p15,182500000,0.3
d4126,n268,p15,182500000,0.3
d4127,n269,p15,182500000,0.3
d4128,n270,p15,182500000,0.3
d4129,n271,p15,182500000,0.3
d4130,n272,p15,182500000,0.3
d4131,n273,p15,182500000,0.3
d4132,n274,p15,182500000,0.3
d4133,n275,p15,182500000,0.3
d4134,n276,p15,182500000,0.3
d4135,n277,p15,182500000,0.3
d4136,n278,p15,182500000,0.3
d4137,n279,p15,182500000,0.3
d4138,n280,p15,182500000,0.3
d4139,n281,p15,182500000,0.3
d4140,n282,p15,182500000,0.3
d4141,n283,p15,182500000,0.3
d4142,n284,p15,182500000,0.3
d4143,n285,p15,182500000,0.3
d4144,n286,p15,182500000,0.3
d4145,n287,p15,182500000,0.3
d4146,n288,p15,182500000,0.3
d4147,n289,p15,182500000,0.3
d4148,n290,p15,182500000,0.3
d4149,n291,p15,182500000,0.3
d4150,n292,p15,182500000,0.3
d4151,n293,p15,182500000,0.3
d4152,n294,p15,182500000,0.3
d4153,n295,p15,182500000,0.3
d4154,n296,p15,182500000,0.3
d4155,n297,p15,182500000,0.3
d4156,n298,p15,182500000,0.3
d4157,n299,p15,182500000,0.3
d4158,n300,p15,182500000,0.3
d4159,n301,p15,182500000,0.3
d4160,n302,p15,182500000,0.3
d4161,n303,p15,182500000,0.3
d4162,n304,p15,182500000,0.3
d4163,n305,p15,182500000,0.3
d4164,n306,p15,182500000,0.3
d4165,n307,p15,182500000,0.3
d4166,n308,p15,182500000,0.3
d4167,n309,p15,182500000,0.3
d4168,n310,p15,182500000,0.3
d4169,n311,p15,182500000,0.3
d4170,n312,p15,182500000,0.3
d4171,n313,p15,182500000,0.3
d4172,n314,p15,182500000,0.3
d4173,n315,p15,182500000,0.3
d4174,n316,p15,182500000,0.3
d4175,n317,p15,182500000,0.3
d4176,n380,p15,182500000,0
d4177,n381,p15,182500000,0
d4178,n382,p15,182500000,0
d4179,n383,p15,182500000,0
d4180,n384,p15,182500000,0
d4181,n385,p15,182500000,0
d4182,n386,p15,182500000,0
d4183,n387,p15,182500000,0
d4184,n388,p15,182500000,0
d4185,n389,p15,182500000,0
d4186,n390,p15,182500000,0
d4187,n391,p15,182500000,0
d4188,n392,p15,182500000,0
d4189,n393,p15,182500000,0
d4190,n394,p15,182500000,0
d4191,n395,p15,182500000,0
d4192,n396,p15,182500000,0
d4193,n397,p15,182500000,0
d4194,n398,p15,182500000,0
d4195,n399,p15,182500000,0
d4196,n400,p15,182500000,0
d4197,n401,p15,182500000,0
d4198,n402,p15,182500000,0
d4199,n403,p15,182500000,0
d4200,n404,p15,182500000,0
d4201,n405,p15,182500000,0
d4202,n406,p15,182500000,0
d4203,n407,p15,182500000,0
d4204,n408,p15,182500000,0
d4205,n409,p15,182500000,0
d4206,n410,p15,182500000,0
d4207,n411,p15,182500000,0
d4208,n412,p15,182500000,0
d4209,n413,p15,182500000,0
d4210,n414,p15,182500000,0
d4211,n415,p15,182500000,0
d4212,n416,p15,182500000,0
d4213,n417,p15,182500000,0
d4214,n418,p15,182500000,0
d4215,n419,p15,182500000,0
d4216,n420,p15,182500000,0
d4217,n421,p15,182500000,0
d4218,n422,p15,182500000,0
d4219,n423,p15,182500000,0
d4220,n424,p15,182500000,0
d4221,n425,p15,182500000,0
d4222,n426,p15,182500000,0
d4223,n427,p15,182500000,0
d4224,n428,p15,182500000,0
d4225,n429,p15,182500000,0
d4226,n430,p15,182500000,0
d4227,n431,p15,182500000,0
d4228,n432,p15,182500000,0
d4229,n433,p15,182500000,0
d4230,n434,p15,182500000,0
d4231,n435,p15,182500000,0
d4232,n436,p15,182500000,0
d4233,n437,p15,182500000,0
d4234,n438,p15,182500000,0
d4235,n439,p15,182500000,0
d4236,n440,p15,182500000,0
d4237,n441,p15,182500000,0
d4238,n442,p15,182500000,0
d4239,n443,p15,182500000,0
d4240,n1,p16,182500000,0.3
d4241,n2,p16,182500000,0.3
d4242,n3,p16,182500000,0.3
d4243,n4,p16,182500000,0.3
d4244,n5,p16,182500000,0.3
d4245,n6,p16,182500000,0.3
d4246,n7,p16,182500000,0.3
d4247,n8,p16,182500000,0.3
d4248,n9,p16,182500000,0.3
d4249,n10,p16,182500000,0.3
d4250,n11,p16,182500000,0.3
d4251,n12,p16,182500000,0.3
d4252,n13,p16,182500000,0.3
d4253,n14,p16,182500000,0.3
d4254,n15,p16,182500000,0.3
d4255,n16,p16,182500000,0.3
d4256,n17,p16,182500000,0.3
d4257,n18,p16,182500000,0.3
d4258,n19,p16,182500000,0.3
d4259,n20,p16,182500000,0.3
d4260,n21,p16,182500000,0.3
d4261,n22,p16,182500000,0.3
d4262,n23,p16,182500000,0.3
d4263,n24,p16,182500000,0.3
d4264,n25,p16,182500000,0.3
d4265,n26,p16,182500000,0.3
d4266,n27,p16,182500000,0.3
d4267,n28,p16,182500000,0.3
d4268,n29,p16,182500000,0.3
d4269,n30,p16,182500000,0.3
d4270,n31,p16,182500000,0.3
d4271,n32,p16,182500000,0.3
d4272,n33,p16,182500000,0.3
d4273,n34,p16,182500000,0.3
d4274,n35,p16,182500000,0.3
d4275,n36,p16,182500000,0.3
d4276,n37,p16,182500000,0.3
d4277,n38,p16,182500000,0.3
d4278,n39,p16,182500000,0.3
d4279,n40,p16,182500000,0.3
d4280,n41,p16,182500000,0.3
d4281,n42,p16,182500000,0.3
d4282,n43,p16,182500000,0.3
d4283,n44,p16,182500000,0.3
d4284,n45,p16,182500000,0.3
d4285,n46,p16,182500000,0.3
d4286,n47,p16,182500000,0.3
d4287,n48,p16,182500000,0.3
d4288,n49,p16,182500000,0.3
d4289,n50,p16,182500000,0.3
d4290,n51,p16,182500000,0.3
d4291,n52,p16,182500000,0.3
d4292,n53,p16,182500000,0.3
d4293,n54,p16,182500000,0.3
d4294,n55,p16,182500000,0.3
d4295,n56,p16,182500000,0.3
d4296,n57,p16,182500000,0.3
d4297,n58,p16,182500000,0.3
d4298,n59,p16,182500000,0.3
d4299,n60,p16,182500000,0.3
d4300,n61,p16,182500000,0.3
d4301,n62,p16,182500000,0.3
d4302,n63,p16,182500000,0.3
d4303,n64,p16,182500000,0.3
d4304,n65,p16,182500000,0.3
d4305,n66,p16,182500000,0.3
d4306,n67,p16,182500000,0.3
d4307,n68,p16,182500000,0.3
d4308,n69,p16,182500000,0.3
d4309,n70,p16,182500000,0.3
d4310,n71,p16,182500000,0.3
d4311,n72,p16,182500000,0.3
d4312,n73,p16,182500000,0.3
d4313,n74,p16,182500000,0.3
d4314,n75,p16,182500000,0.3
d4315,n76,p16,182500000,0.3
d4316,n77,p16,182500000,0.3
d4317,n78,p16,182500000,0.3
d4318,n79,p16,182500000,0.3
d4319,n80,p16,182500000,0.3
d4320,n81,p16,182500000,0.3
d4321,n82,p16,182500000,0.3
d4322,n83,p16,182500000,0.3
d4323,n84,p16,182500000,0.3
d4324,n85,p16,182500000,0.3
d4325,n86,p16,182500000,0.3
d4326,n87,p16,182500000,0.3
d4327,n88,p16,182500000,0.3
d4328,n89,p16,182500000,0.3
d4329,n90,p16,182500000,0.3
d4330,n91,p16,182500000,0.3
d4331,n92,p16,182500000,0.3
d4332,n93,p16,182500000,0.3
d4333,n94,p16,182500000,0.3
d4334,n95,p16,182500000,0.3
d4335,n96,p16,182500000,0.3
d4336,n97,p16,182500000,0.3
d4337,n98,p16,182500000,0.3
d4338,n99,p16,182500000,0.3
d4339,n100,p16,182500000,0.3
d4340,n101,p16,182500000,0.3
d4341,n102,p16,182500000,0.3
d4342,n103,p16,182500000,0.3
d4343,n104,p16,182500000,0.3
d4344,n105,p16,182500000,0.3
d4345,n106,p16,182500000,0.3
d4346,n107,p16,182500000,0.3
d4347,n108,p16,182500000,0.3
d4348,n109,p16,182500000,0.3
d4349,n110,p16,182500000,0.3
d4350,n111,p16,182500000,0.3
d4351,n112,p16,182500000,0.3
d4352,n113,p16,182500000,0.3
d4353,n114,p16,182500000,0.3
d4354,n115,p16,182500000,0.3
d4355,n116,p16,182500000,0.3
d4356,n117,p16,182500000,0.3
d4357,n118,p16,182500000,0.3
d4358,n119,p16,182500000,0.3
d4359,n120,p16,182500000,0.3
d4360,n121,p16,182500000,0.3
d4361,n122,p16,182500000,0.3
d4362,n123,p16,182500000,0.3
d4363,n124,p16,182500000,0.3
d4364,n125,p16,182500000,0.3
d4365,n126,p16,182500000,0.3
d4366,n127,p16,182500000,0.3
d4367,n128,p16,182500000,0.3
d4368,n129,p16,182500000,0.3
d4369,n130,p16,182500000,0.3
d4370,n131,p16,182500000,0.3
d4371,n132,p16,182500000,0.3
d4372,n133,p16,182500000,0.3
d4373,n134,p16,182500000,0.3
d4374,n135,p16,182500000,0.3
d4375,n136,p16,182500000,0.3
d4376,n137,p16,182500000,0.3
d4377,n138,p16,182500000,0.3
d4378,n139,p16,182500000,0.3
d4379,n140,p16,182500000,0.3
d4380,n141,p16,182500000,0.3
d4381,n142,p16,182500000,0.3
d4382,n143,p16,182500000,0.3
d4383,n144,p16,182500000,0.3
d4384,n145,p16,182500000,0.3
d4385,n146,p16,182500000,0.3
d4386,n147,p16,182500000,0.3
d4387,n148,p16,182500000,0.3
d4388,n149,p16,182500000,0.3
d4389,n150,p16,182500000,0.3
d4390,n151,p16,182500000,0.3
d4391,n152,p16,182500000,0.3
d4392,n153,p16,182500000,0.3
d4393,n154,p16,182500000,0.3
d4394,n155,p16,182500000,0.3
d4395,n156,p16,182500000,0.3
d4396,n157,p16,182500000,0.3
d4397,n158,p16,182500000,0.3
d4398,n159,p16,182500000,0.3
d4399,n160,p16,182500000,0.3
d4400,n161,p16,182500000,0.3
d4401,n162,p16,182500000,0.3
d4402,n163,p16,182500000,0.3
d4403,n164,p16,182500000,0.3
d4404,n165,p16,182500000,0.3
d4405,n166,p16,182500000,0.3
d4406,n167,p16,182500000,0.3
d4407,n168,p16,182500000,0.3
d4408,n169,p16,182500000,0.3
d4409,n170,p16,182500000,0.3
d4410,n171,p16,182500000,0.3
d4411,n172,p16,182500000,0.3
d4412,n173,p16,182500000,0.3
d4413,n174,p16,182500000,0.3
d4414,n175,p16,182500000,0.3
d4415,n176,p16,182500000,0.3
d4416,n177,p16,182500000,0.3
d4417,n178,p16,182500000,0.3
d4418,n179,p16,182500000,0.3
d4419,n180,p16,182500000,0.3
d4420,n181,p16,182500000,0.3
d4421,n182,p16,182500000,0.3
d4422,n183,p16,182500000,0.3
d4423,n184,p16,182500000,0.3
d4424,n185,p16,182500000,0.3
d4425,n186,p16,182500000,0.3
d4426,n187,p16,182500000,0.3
d4427,n188,p16,182500000,0.3
d4428,n189,p16,182500000,0.3
d4429,n190,p16,182500000,0.3
d4430,n191,p16,182500000,0.3
d4431,n192,p16,182500000,0.3
d4432,n193,p16,182500000,0.3
d4433,n194,p16,182500000,0.3
d4434,n195,p16,182500000,0.3
d4435,n196,p16,182500000,0.3
d4436,n197,p16,182500000,0.3
d4437,n198,p16,182500000,0.3
d4438,n199,p16,182500000,0.3
d4439,n200,p16,182500000,0.3
d4440,n201,p16,182500000,0.3
d4441,n202,p16,182500000,0.3
d4442,n203,p16,182500000,0.3
d4443,n204,p16,182500000,0.3
d4444,n205,p16,182500000,0.3
d4445,n206,p16,182500000,0.3
d4446,n207,p16,182500000,0.3
d4447,n208,p16,182500000,0.3
d4448,n209,p16,182500000,0.3
d4449,n210,p16,182500000,0.3
d4450,n211,p16,182500000,0.3
d4451,n212,p16,182500000,0.3
d4452,n213,p16,182500000,0.3
d4453,n214,p16,182500000,0.3
d4454,n215,p16,182500000,0.3
d4455,n216,p16,182500000,0.3
d4456,n217,p16,182500000,0.3
d4457,n218,p16,182500000,0.3
d4458,n219,p16,182500000,0.3
d4459,n220,p16,182500000,0.3
d4460,n221,p16,182500000,0.3
d4461,n222,p16,182500000,0.3
d4462,n223,p16,182500000,0.3
d4463,n224,p16,182500000,0.3
d4464,n225,p16,182500000,0.3
d4465,n226,p16,182500000,0.3
d4466,n227,p16,182500000,0.3
d4467,n228,p16,182500000,0.3
d4468,n229,p16,182500000,0.3
d4469,n230,p16,182500000,0.3
d4470,n231,p16,182500000,0.3
d4471,n232,p16,182500000,0.3
d4472,n233,p16,182500000,0.3
d4473,n234,p16,182500000,0.3
d4474,n235,p16,182500000,0.3
d4475,n236,p16,182500000,0.3
d4476,n237,p16,182500000,0.3
d4477,n238,p16,182500000,0.3
d4478,n239,p16,182500000,0.3
d4479,n240,p16,182500000,0.3
d4480,n241,p16,182500000,0.3
d4481,n242,p16,182500000,0.3
d4482,n243,p16,182500000,0.3
d4483,n244,p16,182500000,0.3
d4484,n245,p16,182500000,0.3
d4485,n246,p16,182500000,0.3
d4486,n247,p16,182500000,0.3
d4487,n248,p16,182500000,0.3
d4488,n249,p16,182500000,0.3
d4489,n250,p16,182500000,0.3
d4490,n251,p16,182500000,0.3
d4491,n252,p16,182500000,0.3
d4492,n253,p16,182500000,0.3
d4493,n254,p16,182500000,0.3
d4494,n255,p16,182500000,0.3
d4495,n256,p16,182500000,0.3
d4496,n257,p16,182500000,0.3
d4497,n258,p16,182500000,0.3
d4498,n259,p16,182500000,0.3
d4499,n260,p16,182500000,0.3
d4500,n261,p16,182500000,0.3
d4501,n262,p16,182500000,0.3
d4502,n263,p16,182500000,0.3
d4503,n264,p16,182500000,0.3
d4504,n265,p16,182500000,0.3
d4505,n266,p16,182500000,0.3
d4506,n267,p16,182500000,0.3
d4507,n268,p16,182500000,0.3
d4508,n269,p16,182500000,0.3
d4509,n270,p16,182500000,0.3
d4510,n271,p16,182500000,0.3
d4511,n272,p16,182500000,0.3
d4512,n273,p16,182500000,0.3
d4513,n274,p16,182500000,0.3
d4514,n275,p16,182500000,0.3
d4515,n276,p16,182500000,0.3
d4516,n277,p16,182500000,0.3
d4517,n278,p16,182500000,0.3
d4518,n279,p16,182500000,0.3
d4519,n280,p16,182500000,0.3
d4520,n281,p16,182500000,0.3
d4521,n282,p16,182500000,0.3
d4522,n283,p16,182500000,0.3
d4523,n284,p16,182500000,0.3
d4524,n285,p16,182500000,0.3
d4525,n286,p16,182500000,0.3
d4526,n287,p16,182500000,0.3
d4527,n288,p16,182500000,0.3
d4528,n289,p16,182500000,0.3
d4529,n290,p16,182500000,0.3
d4530,n291,p16,182500000,0.3
d4531,n292,p16,182500000,0.3
d4532,n293,p16,182500000,0.3
d4533,n294,p16,182500000,0.3
d4534,n295,p16,182500000,0.3
d4535,n296,p16,182500000,0.3
d4536,n297,p16,182500000,0.3
d4537,n298,p16,182500000,0.3
d4538,n299,p16,182500000,0.3
d4539,n300,p16,182500000,0.3
d4540,n301,p16,182500000,0.3
d4541,n302,p16,182500000,0.3
d4542,n303,p16,182500000,0.3
d4543,n304,p16,182500000,0.3
d4544,n305,p16,182500000,0.3
d4545,n306,p16,182500000,0.3
d4546,n307,p16,182500000,0.3
d4547,n308,p16,182500000,0.3
d4548,n309,p16,182500000,0.3
d4549,n310,p16,182500000,0.3
d4550,n311,p16,182500000,0.3
d4551,n312,p16,182500000,0.3
d4552,n313,p16,182500000,0.3
d4553,n314,p16,182500000,0.3
d4554,n315,p16,182500000,0.3
d4555,n316,p16,182500000,0.3
d4556,n317,p16,182500000,0.3
d4557,n380,p16,182500000,0
d4558,n381,p16,182500000,0
d4559,n382,p16,182500000,0
d4560,n383,p16,182500000,0
d4561,n384,p16,182500000,0
d4562,n385,p16,182500000,0
d4563,n386,p16,182500000,0
d4564,n387,p16,182500000,0
d4565,n388,p16,182500000,0
d4566,n389,p16,182500000,0
d4567,n390,p16,182500000,0
d4568,n391,p16,182500000,0
d4569,n392,p16,182500000,0
d4570,n393,p16,182500000,0
d4571,n394,p16,182500000,0
d4572,n395,p16,182500000,0
d4573,n396,p16,182500000,0
d4574,n397,p16,182500000,0
d4575,n398,p16,182500000,0
d4576,n399,p16,182500000,0
d4577,n400,p16,182500000,0
d4578,n401,p16,182500000,0
d4579,n402,p16,182500000,0
d4580,n403,p16,182500000,0
d4581,n404,p16,182500000,0
d4582,n405,p16,182500000,0
d4583,n406,p16,182500000,0
d4584,n407,p16,182500000,0
d4585,n408,p16,182500000,0
d4586,n409,p16,182500000,0
d4587,n410,p16,182500000,0
d4588,n411,p16,182500000,0
d4589,n412,p16,182500000,0
d4590,n413,p16,182500000,0
d4591,n414,p16,182500000,0
d4592,n415,p16,182500000,0
d4593,n416,p16,182500000,0
d4594,n417,p16,182500000,0
d4595,n418,p16,182500000,0
d4596,n419,p16,182500000,0
d4597,n420,p16,182500000,0
d4598,n421,p16,182500000,0
d4599,n422,p16,182500000,0
d4600,n423,p16,182500000,0
d4601,n424,p16,182500000,0
d4602,n425,p16,182500000,0
d4603,n426,p16,182500000,0
d4604,n427,p16,182500000,0
d4605,n428,p16,182500000,0
d4606,n429,p16,182500000,0
d4607,n430,p16,182500000,0
d4608,n431,p16,182500000,0
d4609,n432,p16,182500000,0
d4610,n433,p16,182500000,0
d4611,n434,p16,182500000,0
d4612,n435,p16,182500000,0
d4613,n436,p16,182500000,0
d4614,n437,p16,182500000,0
d4615,n438,p16,182500000,0
d4616,n439,p16,182500000,0
d4617,n440,p16,182500000,0
d4618,n441,p16,182500000,0
d4619,n442,p16,182500000,0
d4620,n443,p16,182500000,0
