# 1. Arc ID| 2. Arc first node| 3. Arc second node| 4. Arc capacity| 5. Custom Arc Length
A03692|NC058|NC150|1E6|
A03693|NC058|NC152|1E6|
A03694|NC058|NC154|1E6|
A03695|NC058|NC157|1E6|
A03696|NC058|NC158|1E6|
A03697|NC058|NC160|1E6|
A03698|NC058|NC161|1E6|
A03699|NC058|NC162|1E6|
A03700|NC058|NC166|1E6|
A03701|NC058|NC167|1E6|
A03702|NC058|NC168|1E6|
A03703|NC058|NC173|1E6|
A03704|NC058|NC174|1E6|
A03705|NC058|NC175|1E6|
A03706|NC058|NC179|1E6|
A03707|NC058|NC189|1E6|
A03708|NC058|NC190|1E6|
A03709|NC058|NC192|1E6|
A03710|NC058|NC193|1E6|
A03711|NC058|NC194|1E6|
A03712|NC058|NC195|1E6|
A03713|NC058|NC196|1E6|
A03714|NC058|NC197|1E6|
A03715|NC058|NC198|1E6|
A03716|NC058|NC199|1E6|
A03717|NC058|NC200|1E6|
A03718|NC058|NC201|1E6|
A03719|NC058|NC202|1E6|
A03720|NC058|NC203|1E6|
A03721|NC058|NC205|1E6|
A03722|NC058|NC206|1E6|
A03723|NC058|NC207|1E6|
A03724|NC058|NC213|1E6|
A03725|NC058|NC215|1E6|
A03726|NC058|NC216|1E6|
A03727|NC058|NC217|1E6|
A03728|NC058|NC219|1E6|
A03729|NC058|NC220|1E6|
A03730|NC058|NC222|1E6|
A03731|NC058|NC223|1E6|
A03732|NC058|NC224|1E6|
A03733|NC058|NC227|1E6|
A03734|NC058|NC228|1E6|
A03735|NC058|NC229|1E6|
A03736|NC058|NC230|1E6|
A03737|NC058|NC231|1E6|
A03738|NC058|NC233|1E6|
A03739|NC058|NC234|1E6|
A03740|NC058|NC236|1E6|
A03741|NC058|NC237|1E6|
A03742|NC058|NC238|1E6|
A03743|NC058|NC240|1E6|
A03744|NC058|NC241|1E6|
A03745|NC058|NC242|1E6|
A03746|NC058|NC243|1E6|
A03747|NC058|NC245|1E6|
A03748|NC059|NC002|1E6|
A03749|NC059|NC003|1E6|
A03750|NC059|NC004|1E6|
A03751|NC059|NC005|1E6|
A03752|NC059|NC006|1E6|
A03753|NC059|NC007|1E6|
A03754|NC059|NC008|1E6|
A03755|NC059|NC013|1E6|
A03756|NC059|NC015|1E6|
A03757|NC059|NC025|1E6|
A03758|NC059|NC026|1E6|
A03759|NC059|NC029|1E6|
A03760|NC059|NC031|1E6|
A03761|NC059|NC032|1E6|
A03762|NC059|NC034|1E6|
A03763|NC059|NC040|1E6|
A03764|NC059|NC041|1E6|
A03765|NC059|NC042|1E6|
A03766|NC059|NC043|1E6|
A03767|NC059|NC044|1E6|
A03768|NC059|NC045|1E6|
A03769|NC059|NC048|1E6|
A03770|NC059|NC049|1E6|
A03771|NC059|NC050|1E6|
A03772|NC059|NC051|1E6|
A03773|NC059|NC052|1E6|
A03774|NC059|NC054|1E6|
A03775|NC059|NC061|1E6|
A03776|NC059|NC063|1E6|
A03777|NC059|NC064|1E6|
A03778|NC059|NC065|1E6|
A03779|NC059|NC066|1E6|
A03780|NC059|NC068|1E6|
A03781|NC059|NC069|1E6|
A03782|NC059|NC070|1E6|
A03783|NC059|NC071|1E6|
A03784|NC059|NC074|1E6|
A03785|NC059|NC076|1E6|
A03786|NC059|NC080|1E6|
A03787|NC059|NC086|1E6|
A03788|NC059|NC089|1E6|
A03789|NC059|NC090|1E6|
A03790|NC059|NC092|1E6|
A03791|NC059|NC093|1E6|
A03792|NC059|NC095|1E6|
A03793|NC059|NC097|1E6|
A03794|NC059|NC101|1E6|
A03795|NC059|NC105|1E6|
A03796|NC059|NC106|1E6|
A03797|NC059|NC107|1E6|
A03798|NC059|NC109|1E6|
A03799|NC059|NC110|1E6|
A03800|NC059|NC111|1E6|
A03801|NC059|NC115|1E6|
A03802|NC059|NC116|1E6|
A03803|NC059|NC120|1E6|
A03804|NC059|NC121|1E6|
A03805|NC059|NC128|1E6|
A03806|NC059|NC130|1E6|
A03807|NC059|NC132|1E6|
A03808|NC059|NC133|1E6|
A03809|NC059|NC136|1E6|
A03810|NC059|NC143|1E6|
A03811|NC059|NC146|1E6|
A03812|NC059|NC150|1E6|
A03813|NC059|NC152|1E6|
A03814|NC059|NC154|1E6|
A03815|NC059|NC157|1E6|
A03816|NC059|NC158|1E6|
A03817|NC059|NC160|1E6|
A03818|NC059|NC161|1E6|
A03819|NC059|NC162|1E6|
A03820|NC059|NC166|1E6|
A03821|NC059|NC167|1E6|
A03822|NC059|NC168|1E6|
A03823|NC059|NC173|1E6|
A03824|NC059|NC174|1E6|
A03825|NC059|NC175|1E6|
A03826|NC059|NC179|1E6|
A03827|NC059|NC189|1E6|
A03828|NC059|NC190|1E6|
A03829|NC059|NC192|1E6|
A03830|NC059|NC193|1E6|
A03831|NC059|NC194|1E6|
A03832|NC059|NC195|1E6|
A03833|NC059|NC196|1E6|
A03834|NC059|NC197|1E6|
A03835|NC059|NC198|1E6|
A03836|NC059|NC199|1E6|
A03837|NC059|NC200|1E6|
A03838|NC059|NC201|1E6|
A03839|NC059|NC202|1E6|
A03840|NC059|NC203|1E6|
A03841|NC059|NC205|1E6|
A03842|NC059|NC206|1E6|
A03843|NC059|NC207|1E6|
A03844|NC059|NC213|1E6|
A03845|NC059|NC215|1E6|
A03846|NC059|NC216|1E6|
A03847|NC059|NC217|1E6|
A03848|NC059|NC219|1E6|
A03849|NC059|NC220|1E6|
A03850|NC059|NC222|1E6|
A03851|NC059|NC223|1E6|
A03852|NC059|NC224|1E6|
A03853|NC059|NC227|1E6|
A03854|NC059|NC228|1E6|
A03855|NC059|NC229|1E6|
A03856|NC059|NC230|1E6|
A03857|NC059|NC231|1E6|
A03858|NC059|NC233|1E6|
A03859|NC059|NC234|1E6|
A03860|NC059|NC236|1E6|
A03861|NC059|NC237|1E6|
A03862|NC059|NC238|1E6|
A03863|NC059|NC240|1E6|
A03864|NC059|NC241|1E6|
A03865|NC059|NC242|1E6|
A03866|NC059|NC243|1E6|
A03867|NC059|NC245|1E6|
A03868|NC060|NC002|1E6|
A03869|NC060|NC003|1E6|
A03870|NC060|NC004|1E6|
A03871|NC060|NC005|1E6|
A03872|NC060|NC006|1E6|
A03873|NC060|NC007|1E6|
A03874|NC060|NC008|1E6|
A03875|NC060|NC013|1E6|
A03876|NC060|NC015|1E6|
A03877|NC060|NC025|1E6|
A03878|NC060|NC026|1E6|
A03879|NC060|NC029|1E6|
A03880|NC060|NC031|1E6|
A03881|NC060|NC032|1E6|
A03882|NC060|NC034|1E6|
A03883|NC060|NC040|1E6|
A03884|NC060|NC041|1E6|
A03885|NC060|NC042|1E6|
A03886|NC060|NC043|1E6|
A03887|NC060|NC044|1E6|
A03888|NC060|NC045|1E6|
A03889|NC060|NC048|1E6|
A03890|NC060|NC049|1E6|
A03891|NC060|NC050|1E6|
A03892|NC060|NC051|1E6|
A03893|NC060|NC052|1E6|
A03894|NC060|NC054|1E6|
A03895|NC060|NC061|1E6|
A03896|NC060|NC063|1E6|
A03897|NC060|NC064|1E6|
A03898|NC060|NC065|1E6|
A03899|NC060|NC066|1E6|
A03900|NC060|NC068|1E6|
A03901|NC060|NC069|1E6|
A03902|NC060|NC070|1E6|
A03903|NC060|NC071|1E6|
A03904|NC060|NC074|1E6|
A03905|NC060|NC076|1E6|
A03906|NC060|NC080|1E6|
A03907|NC060|NC086|1E6|
A03908|NC060|NC089|1E6|
A03909|NC060|NC090|1E6|
A03910|NC060|NC092|1E6|
A03911|NC060|NC093|1E6|
A03912|NC060|NC095|1E6|
A03913|NC060|NC097|1E6|
A03914|NC060|NC101|1E6|
A03915|NC060|NC105|1E6|
A03916|NC060|NC106|1E6|
A03917|NC060|NC107|1E6|
A03918|NC060|NC109|1E6|
A03919|NC060|NC110|1E6|
A03920|NC060|NC111|1E6|
A03921|NC060|NC115|1E6|
A03922|NC060|NC116|1E6|
A03923|NC060|NC120|1E6|
A03924|NC060|NC121|1E6|
A03925|NC060|NC128|1E6|
A03926|NC060|NC130|1E6|
A03927|NC060|NC132|1E6|
A03928|NC060|NC133|1E6|
A03929|NC060|NC136|1E6|
A03930|NC060|NC143|1E6|
A03931|NC060|NC146|1E6|
A03932|NC060|NC150|1E6|
A03933|NC060|NC152|1E6|
A03934|NC060|NC154|1E6|
A03935|NC060|NC157|1E6|
A03936|NC060|NC158|1E6|
A03937|NC060|NC160|1E6|
A03938|NC060|NC161|1E6|
A03939|NC060|NC162|1E6|
A03940|NC060|NC166|1E6|
A03941|NC060|NC167|1E6|
A03942|NC060|NC168|1E6|
A03943|NC060|NC173|1E6|
A03944|NC060|NC174|1E6|
A03945|NC060|NC175|1E6|
A03946|NC060|NC179|1E6|
A03947|NC060|NC189|1E6|
A03948|NC060|NC190|1E6|
A03949|NC060|NC192|1E6|
A03950|NC060|NC193|1E6|
A03951|NC060|NC194|1E6|
A03952|NC060|NC195|1E6|
A03953|NC060|NC196|1E6|
A03954|NC060|NC197|1E6|
A03955|NC060|NC198|1E6|
A03956|NC060|NC199|1E6|
A03957|NC060|NC200|1E6|
A03958|NC060|NC201|1E6|
A03959|NC060|NC202|1E6|
A03960|NC060|NC203|1E6|
A03961|NC060|NC205|1E6|
A03962|NC060|NC206|1E6|
A03963|NC060|NC207|1E6|
A03964|NC060|NC213|1E6|
A03965|NC060|NC215|1E6|
A03966|NC060|NC216|1E6|
A03967|NC060|NC217|1E6|
A03968|NC060|NC219|1E6|
A03969|NC060|NC220|1E6|
A03970|NC060|NC222|1E6|
A03971|NC060|NC223|1E6|
A03972|NC060|NC224|1E6|
A03973|NC060|NC227|1E6|
A03974|NC060|NC228|1E6|
A03975|NC060|NC229|1E6|
A03976|NC060|NC230|1E6|
A03977|NC060|NC231|1E6|
A03978|NC060|NC233|1E6|
A03979|NC060|NC234|1E6|
A03980|NC060|NC236|1E6|
A03981|NC060|NC237|1E6|
A03982|NC060|NC238|1E6|
A03983|NC060|NC240|1E6|
A03984|NC060|NC241|1E6|
A03985|NC060|NC242|1E6|
A03986|NC060|NC243|1E6|
A03987|NC060|NC245|1E6|
A03988|NC061|NMAD|1E6|
A03989|NC062|NC002|1E6|
A03990|NC062|NC003|1E6|
A03991|NC062|NC004|1E6|
A03992|NC062|NC005|1E6|
A03993|NC062|NC006|1E6|
A03994|NC062|NC007|1E6|
A03995|NC062|NC008|1E6|
A03996|NC062|NC013|1E6|
A03997|NC062|NC015|1E6|
A03998|NC062|NC025|1E6|
A03999|NC062|NC026|1E6|
A04000|NC062|NC029|1E6|
A04001|NC062|NC031|1E6|
A04002|NC062|NC032|1E6|
A04003|NC062|NC034|1E6|
A04004|NC062|NC040|1E6|
A04005|NC062|NC041|1E6|
A04006|NC062|NC042|1E6|
A04007|NC062|NC043|1E6|
A04008|NC062|NC044|1E6|
A04009|NC062|NC045|1E6|
A04010|NC062|NC048|1E6|
A04011|NC062|NC049|1E6|
A04012|NC062|NC050|1E6|
A04013|NC062|NC051|1E6|
A04014|NC062|NC052|1E6|
A04015|NC062|NC054|1E6|
A04016|NC062|NC061|1E6|
A04017|NC062|NC063|1E6|
A04018|NC062|NC064|1E6|
A04019|NC062|NC065|1E6|
A04020|NC062|NC066|1E6|
A04021|NC062|NC068|1E6|
A04022|NC062|NC069|1E6|
A04023|NC062|NC070|1E6|
A04024|NC062|NC071|1E6|
A04025|NC062|NC074|1E6|
A04026|NC062|NC076|1E6|
A04027|NC062|NC080|1E6|
A04028|NC062|NC086|1E6|
A04029|NC062|NC089|1E6|
A04030|NC062|NC090|1E6|
A04031|NC062|NC092|1E6|
A04032|NC062|NC093|1E6|
A04033|NC062|NC095|1E6|
A04034|NC062|NC097|1E6|
A04035|NC062|NC101|1E6|
A04036|NC062|NC105|1E6|
A04037|NC062|NC106|1E6|
A04038|NC062|NC107|1E6|
A04039|NC062|NC109|1E6|
A04040|NC062|NC110|1E6|
A04041|NC062|NC111|1E6|
A04042|NC062|NC115|1E6|
A04043|NC062|NC116|1E6|
A04044|NC062|NC120|1E6|
A04045|NC062|NC121|1E6|
A04046|NC062|NC128|1E6|
A04047|NC062|NC130|1E6|
A04048|NC062|NC132|1E6|
A04049|NC062|NC133|1E6|
A04050|NC062|NC136|1E6|
A04051|NC062|NC143|1E6|
A04052|NC062|NC146|1E6|
A04053|NC062|NC150|1E6|
A04054|NC062|NC152|1E6|
A04055|NC062|NC154|1E6|
A04056|NC062|NC157|1E6|
A04057|NC062|NC158|1E6|
A04058|NC062|NC160|1E6|
A04059|NC062|NC161|1E6|
A04060|NC062|NC162|1E6|
A04061|NC062|NC166|1E6|
A04062|NC062|NC167|1E6|
A04063|NC062|NC168|1E6|
A04064|NC062|NC173|1E6|
A04065|NC062|NC174|1E6|
A04066|NC062|NC175|1E6|
A04067|NC062|NC179|1E6|
A04068|NC062|NC189|1E6|
A04069|NC062|NC190|1E6|
A04070|NC062|NC192|1E6|
A04071|NC062|NC193|1E6|
A04072|NC062|NC194|1E6|
A04073|NC062|NC195|1E6|
A04074|NC062|NC196|1E6|
A04075|NC062|NC197|1E6|
A04076|NC062|NC198|1E6|
A04077|NC062|NC199|1E6|
A04078|NC062|NC200|1E6|
A04079|NC062|NC201|1E6|
A04080|NC062|NC202|1E6|
A04081|NC062|NC203|1E6|
A04082|NC062|NC205|1E6|
A04083|NC062|NC206|1E6|
A04084|NC062|NC207|1E6|
A04085|NC062|NC213|1E6|
A04086|NC062|NC215|1E6|
A04087|NC062|NC216|1E6|
A04088|NC062|NC217|1E6|
A04089|NC062|NC219|1E6|
A04090|NC062|NC220|1E6|
A04091|NC062|NC222|1E6|
A04092|NC062|NC223|1E6|
A04093|NC062|NC224|1E6|
A04094|NC062|NC227|1E6|
A04095|NC062|NC228|1E6|
A04096|NC062|NC229|1E6|
A04097|NC062|NC230|1E6|
A04098|NC062|NC231|1E6|
A04099|NC062|NC233|1E6|
A04100|NC062|NC234|1E6|
A04101|NC062|NC236|1E6|
A04102|NC062|NC237|1E6|
A04103|NC062|NC238|1E6|
A04104|NC062|NC240|1E6|
A04105|NC062|NC241|1E6|
A04106|NC062|NC242|1E6|
A04107|NC062|NC243|1E6|
A04108|NC062|NC245|1E6|
A04109|NC063|NMAD|1E6|
A04110|NC064|NMAD|1E6|
A04111|NC065|NMAD|1E6|
A04112|NC066|NMAD|1E6|
A04113|NC067|NC002|1E6|
A04114|NC067|NC003|1E6|
A04115|NC067|NC004|1E6|
A04116|NC067|NC005|1E6|
A04117|NC067|NC006|1E6|
A04118|NC067|NC007|1E6|
A04119|NC067|NC008|1E6|
A04120|NC067|NC013|1E6|
A04121|NC067|NC015|1E6|
A04122|NC067|NC025|1E6|
A04123|NC067|NC026|1E6|
A04124|NC067|NC029|1E6|
A04125|NC067|NC031|1E6|
A04126|NC067|NC032|1E6|
A04127|NC067|NC034|1E6|
A04128|NC067|NC040|1E6|
A04129|NC067|NC041|1E6|
A04130|NC067|NC042|1E6|
A04131|NC067|NC043|1E6|
A04132|NC067|NC044|1E6|
A04133|NC067|NC045|1E6|
A04134|NC067|NC048|1E6|
A04135|NC067|NC049|1E6|
A04136|NC067|NC050|1E6|
A04137|NC067|NC051|1E6|
A04138|NC067|NC052|1E6|
A04139|NC067|NC054|1E6|
A04140|NC067|NC061|1E6|
A04141|NC067|NC063|1E6|
A04142|NC067|NC064|1E6|
A04143|NC067|NC065|1E6|
A04144|NC067|NC066|1E6|
A04145|NC067|NC068|1E6|
A04146|NC067|NC069|1E6|
A04147|NC067|NC070|1E6|
A04148|NC067|NC071|1E6|
A04149|NC067|NC074|1E6|
A04150|NC067|NC076|1E6|
A04151|NC067|NC080|1E6|
A04152|NC067|NC086|1E6|
A04153|NC067|NC089|1E6|
A04154|NC067|NC090|1E6|
A04155|NC067|NC092|1E6|
A04156|NC067|NC093|1E6|
A04157|NC067|NC095|1E6|
A04158|NC067|NC097|1E6|
A04159|NC067|NC101|1E6|
A04160|NC067|NC105|1E6|
A04161|NC067|NC106|1E6|
A04162|NC067|NC107|1E6|
A04163|NC067|NC109|1E6|
A04164|NC067|NC110|1E6|
A04165|NC067|NC111|1E6|
A04166|NC067|NC115|1E6|
A04167|NC067|NC116|1E6|
A04168|NC067|NC120|1E6|
A04169|NC067|NC121|1E6|
A04170|NC067|NC128|1E6|
A04171|NC067|NC130|1E6|
A04172|NC067|NC132|1E6|
A04173|NC067|NC133|1E6|
A04174|NC067|NC136|1E6|
A04175|NC067|NC143|1E6|
A04176|NC067|NC146|1E6|
A04177|NC067|NC150|1E6|
A04178|NC067|NC152|1E6|
A04179|NC067|NC154|1E6|
A04180|NC067|NC157|1E6|
A04181|NC067|NC158|1E6|
A04182|NC067|NC160|1E6|
A04183|NC067|NC161|1E6|
A04184|NC067|NC162|1E6|
A04185|NC067|NC166|1E6|
A04186|NC067|NC167|1E6|
A04187|NC067|NC168|1E6|
A04188|NC067|NC173|1E6|
A04189|NC067|NC174|1E6|
A04190|NC067|NC175|1E6|
A04191|NC067|NC179|1E6|
A04192|NC067|NC189|1E6|
A04193|NC067|NC190|1E6|
A04194|NC067|NC192|1E6|
A04195|NC067|NC193|1E6|
A04196|NC067|NC194|1E6|
A04197|NC067|NC195|1E6|
A04198|NC067|NC196|1E6|
A04199|NC067|NC197|1E6|
A04200|NC067|NC198|1E6|
A04201|NC067|NC199|1E6|
A04202|NC067|NC200|1E6|
A04203|NC067|NC201|1E6|
A04204|NC067|NC202|1E6|
A04205|NC067|NC203|1E6|
A04206|NC067|NC205|1E6|
A04207|NC067|NC206|1E6|
A04208|NC067|NC207|1E6|
A04209|NC067|NC213|1E6|
A04210|NC067|NC215|1E6|
A04211|NC067|NC216|1E6|
A04212|NC067|NC217|1E6|
A04213|NC067|NC219|1E6|
A04214|NC067|NC220|1E6|
A04215|NC067|NC222|1E6|
A04216|NC067|NC223|1E6|
A04217|NC067|NC224|1E6|
A04218|NC067|NC227|1E6|
A04219|NC067|NC228|1E6|
A04220|NC067|NC229|1E6|
A04221|NC067|NC230|1E6|
A04222|NC067|NC231|1E6|
A04223|NC067|NC233|1E6|
A04224|NC067|NC234|1E6|
A04225|NC067|NC236|1E6|
A04226|NC067|NC237|1E6|
A04227|NC067|NC238|1E6|
A04228|NC067|NC240|1E6|
A04229|NC067|NC241|1E6|
A04230|NC067|NC242|1E6|
A04231|NC067|NC243|1E6|
A04232|NC067|NC245|1E6|
A04233|NC068|NMAD|1E6|
A04234|NC069|NMAD|1E6|
A04235|NC070|NMAD|1E6|
A04236|NC071|NMAD|1E6|
A04237|NC072|NC002|1E6|
A04238|NC072|NC003|1E6|
A04239|NC072|NC004|1E6|
A04240|NC072|NC005|1E6|
A04241|NC072|NC006|1E6|
A04242|NC072|NC007|1E6|
A04243|NC072|NC008|1E6|
A04244|NC072|NC013|1E6|
A04245|NC072|NC015|1E6|
A04246|NC072|NC025|1E6|
A04247|NC072|NC026|1E6|
A04248|NC072|NC029|1E6|
A04249|NC072|NC031|1E6|
A04250|NC072|NC032|1E6|
A04251|NC072|NC034|1E6|
A04252|NC072|NC040|1E6|
A04253|NC072|NC041|1E6|
A04254|NC072|NC042|1E6|
A04255|NC072|NC043|1E6|
A04256|NC072|NC044|1E6|
A04257|NC072|NC045|1E6|
A04258|NC072|NC048|1E6|
A04259|NC072|NC049|1E6|
A04260|NC072|NC050|1E6|
A04261|NC072|NC051|1E6|
A04262|NC072|NC052|1E6|
A04263|NC072|NC054|1E6|
A04264|NC072|NC061|1E6|
A04265|NC072|NC063|1E6|
A04266|NC072|NC064|1E6|
A04267|NC072|NC065|1E6|
A04268|NC072|NC066|1E6|
A04269|NC072|NC068|1E6|
A04270|NC072|NC069|1E6|
A04271|NC072|NC070|1E6|
A04272|NC072|NC071|1E6|
A04273|NC072|NC074|1E6|
A04274|NC072|NC076|1E6|
A04275|NC072|NC080|1E6|
A04276|NC072|NC086|1E6|
A04277|NC072|NC089|1E6|
A04278|NC072|NC090|1E6|
A04279|NC072|NC092|1E6|
A04280|NC072|NC093|1E6|
A04281|NC072|NC095|1E6|
A04282|NC072|NC097|1E6|
A04283|NC072|NC101|1E6|
A04284|NC072|NC105|1E6|
A04285|NC072|NC106|1E6|
A04286|NC072|NC107|1E6|
A04287|NC072|NC109|1E6|
A04288|NC072|NC110|1E6|
A04289|NC072|NC111|1E6|
A04290|NC072|NC115|1E6|
A04291|NC072|NC116|1E6|
A04292|NC072|NC120|1E6|
A04293|NC072|NC121|1E6|
A04294|NC072|NC128|1E6|
A04295|NC072|NC130|1E6|
A04296|NC072|NC132|1E6|
A04297|NC072|NC133|1E6|
A04298|NC072|NC136|1E6|
A04299|NC072|NC143|1E6|
A04300|NC072|NC146|1E6|
A04301|NC072|NC150|1E6|
A04302|NC072|NC152|1E6|
A04303|NC072|NC154|1E6|
A04304|NC072|NC157|1E6|
A04305|NC072|NC158|1E6|
A04306|NC072|NC160|1E6|
A04307|NC072|NC161|1E6|
A04308|NC072|NC162|1E6|
A04309|NC072|NC166|1E6|
A04310|NC072|NC167|1E6|
A04311|NC072|NC168|1E6|
A04312|NC072|NC173|1E6|
A04313|NC072|NC174|1E6|
A04314|NC072|NC175|1E6|
A04315|NC072|NC179|1E6|
A04316|NC072|NC189|1E6|
A04317|NC072|NC190|1E6|
A04318|NC072|NC192|1E6|
A04319|NC072|NC193|1E6|
A04320|NC072|NC194|1E6|
A04321|NC072|NC195|1E6|
A04322|NC072|NC196|1E6|
A04323|NC072|NC197|1E6|
A04324|NC072|NC198|1E6|
A04325|NC072|NC199|1E6|
A04326|NC072|NC200|1E6|
A04327|NC072|NC201|1E6|
A04328|NC072|NC202|1E6|
A04329|NC072|NC203|1E6|
A04330|NC072|NC205|1E6|
A04331|NC072|NC206|1E6|
A04332|NC072|NC207|1E6|
A04333|NC072|NC213|1E6|
A04334|NC072|NC215|1E6|
A04335|NC072|NC216|1E6|
A04336|NC072|NC217|1E6|
A04337|NC072|NC219|1E6|
A04338|NC072|NC220|1E6|
A04339|NC072|NC222|1E6|
A04340|NC072|NC223|1E6|
A04341|NC072|NC224|1E6|
A04342|NC072|NC227|1E6|
A04343|NC072|NC228|1E6|
A04344|NC072|NC229|1E6|
A04345|NC072|NC230|1E6|
A04346|NC072|NC231|1E6|
A04347|NC072|NC233|1E6|
A04348|NC072|NC234|1E6|
A04349|NC072|NC236|1E6|
A04350|NC072|NC237|1E6|
A04351|NC072|NC238|1E6|
A04352|NC072|NC240|1E6|
A04353|NC072|NC241|1E6|
A04354|NC072|NC242|1E6|
A04355|NC072|NC243|1E6|
A04356|NC072|NC245|1E6|
A04357|NC073|NC002|1E6|
A04358|NC073|NC003|1E6|
A04359|NC073|NC004|1E6|
A04360|NC073|NC005|1E6|
A04361|NC073|NC006|1E6|
A04362|NC073|NC007|1E6|
A04363|NC073|NC008|1E6|
A04364|NC073|NC013|1E6|
A04365|NC073|NC015|1E6|
A04366|NC073|NC025|1E6|
A04367|NC073|NC026|1E6|
A04368|NC073|NC029|1E6|
A04369|NC073|NC031|1E6|
A04370|NC073|NC032|1E6|
A04371|NC073|NC034|1E6|
A04372|NC073|NC040|1E6|
A04373|NC073|NC041|1E6|
A04374|NC073|NC042|1E6|
A04375|NC073|NC043|1E6|
A04376|NC073|NC044|1E6|
A04377|NC073|NC045|1E6|
A04378|NC073|NC048|1E6|
A04379|NC073|NC049|1E6|
A04380|NC073|NC050|1E6|
A04381|NC073|NC051|1E6|
A04382|NC073|NC052|1E6|
A04383|NC073|NC054|1E6|
A04384|NC073|NC061|1E6|
A04385|NC073|NC063|1E6|
A04386|NC073|NC064|1E6|
A04387|NC073|NC065|1E6|
A04388|NC073|NC066|1E6|
A04389|NC073|NC068|1E6|
A04390|NC073|NC069|1E6|
A04391|NC073|NC070|1E6|
A04392|NC073|NC071|1E6|
A04393|NC073|NC074|1E6|
A04394|NC073|NC076|1E6|
A04395|NC073|NC080|1E6|
A04396|NC073|NC086|1E6|
A04397|NC073|NC089|1E6|
A04398|NC073|NC090|1E6|
A04399|NC073|NC092|1E6|
A04400|NC073|NC093|1E6|
A04401|NC073|NC095|1E6|
A04402|NC073|NC097|1E6|
A04403|NC073|NC101|1E6|
A04404|NC073|NC105|1E6|
A04405|NC073|NC106|1E6|
A04406|NC073|NC107|1E6|
A04407|NC073|NC109|1E6|
A04408|NC073|NC110|1E6|
A04409|NC073|NC111|1E6|
A04410|NC073|NC115|1E6|
A04411|NC073|NC116|1E6|
A04412|NC073|NC120|1E6|
A04413|NC073|NC121|1E6|
A04414|NC073|NC128|1E6|
A04415|NC073|NC130|1E6|
A04416|NC073|NC132|1E6|
A04417|NC073|NC133|1E6|
A04418|NC073|NC136|1E6|
A04419|NC073|NC143|1E6|
A04420|NC073|NC146|1E6|
A04421|NC073|NC150|1E6|
A04422|NC073|NC152|1E6|
A04423|NC073|NC154|1E6|
A04424|NC073|NC157|1E6|
A04425|NC073|NC158|1E6|
A04426|NC073|NC160|1E6|
A04427|NC073|NC161|1E6|
A04428|NC073|NC162|1E6|
A04429|NC073|NC166|1E6|
A04430|NC073|NC167|1E6|
A04431|NC073|NC168|1E6|
A04432|NC073|NC173|1E6|
A04433|NC073|NC174|1E6|
A04434|NC073|NC175|1E6|
A04435|NC073|NC179|1E6|
A04436|NC073|NC189|1E6|
A04437|NC073|NC190|1E6|
A04438|NC073|NC192|1E6|
A04439|NC073|NC193|1E6|
A04440|NC073|NC194|1E6|
A04441|NC073|NC195|1E6|
A04442|NC073|NC196|1E6|
A04443|NC073|NC197|1E6|
A04444|NC073|NC198|1E6|
A04445|NC073|NC199|1E6|
A04446|NC073|NC200|1E6|
A04447|NC073|NC201|1E6|
A04448|NC073|NC202|1E6|
A04449|NC073|NC203|1E6|
A04450|NC073|NC205|1E6|
A04451|NC073|NC206|1E6|
A04452|NC073|NC207|1E6|
A04453|NC073|NC213|1E6|
A04454|NC073|NC215|1E6|
A04455|NC073|NC216|1E6|
A04456|NC073|NC217|1E6|
A04457|NC073|NC219|1E6|
A04458|NC073|NC220|1E6|
A04459|NC073|NC222|1E6|
A04460|NC073|NC223|1E6|
A04461|NC073|NC224|1E6|
A04462|NC073|NC227|1E6|
A04463|NC073|NC228|1E6|
A04464|NC073|NC229|1E6|
A04465|NC073|NC230|1E6|
A04466|NC073|NC231|1E6|
A04467|NC073|NC233|1E6|
A04468|NC073|NC234|1E6|
A04469|NC073|NC236|1E6|
A04470|NC073|NC237|1E6|
A04471|NC073|NC238|1E6|
A04472|NC073|NC240|1E6|
A04473|NC073|NC241|1E6|
A04474|NC073|NC242|1E6|
A04475|NC073|NC243|1E6|
A04476|NC073|NC245|1E6|
A04477|NC074|NMAD|1E6|
A04478|NC075|NC002|1E6|
A04479|NC075|NC003|1E6|
A04480|NC075|NC004|1E6|
A04481|NC075|NC005|1E6|
A04482|NC075|NC006|1E6|
A04483|NC075|NC007|1E6|
A04484|NC075|NC008|1E6|
A04485|NC075|NC013|1E6|
A04486|NC075|NC015|1E6|
A04487|NC075|NC025|1E6|
A04488|NC075|NC026|1E6|
A04489|NC075|NC029|1E6|
A04490|NC075|NC031|1E6|
A04491|NC075|NC032|1E6|
A04492|NC075|NC034|1E6|
A04493|NC075|NC040|1E6|
A04494|NC075|NC041|1E6|
A04495|NC075|NC042|1E6|
A04496|NC075|NC043|1E6|
A04497|NC075|NC044|1E6|
A04498|NC075|NC045|1E6|
A04499|NC075|NC048|1E6|
A04500|NC075|NC049|1E6|
A04501|NC075|NC050|1E6|
A04502|NC075|NC051|1E6|
A04503|NC075|NC052|1E6|
A04504|NC075|NC054|1E6|
A04505|NC075|NC061|1E6|
A04506|NC075|NC063|1E6|
A04507|NC075|NC064|1E6|
A04508|NC075|NC065|1E6|
A04509|NC075|NC066|1E6|
A04510|NC075|NC068|1E6|
A04511|NC075|NC069|1E6|
