#dem,node,product,cap(tonne/week),time,price($/tonne)
d3375,land1041,p3,1.00E+30,1,0
d3376,land1042,p3,1.00E+30,1,0
d3377,land1043,p3,1.00E+30,1,0
d3378,land1044,p3,1.00E+30,1,0
d3379,land1045,p3,1.00E+30,1,0
d3380,land1046,p3,1.00E+30,1,0
d3381,land1047,p3,1.00E+30,1,0
d3382,land1048,p3,1.00E+30,1,0
d3383,land1049,p3,1.00E+30,1,0
d3384,land1050,p3,1.00E+30,1,0
d3385,land1051,p3,1.00E+30,1,0
d3386,land1052,p3,1.00E+30,1,0
d3387,land1053,p3,1.00E+30,1,0
d3388,land1054,p3,1.00E+30,1,0
d3389,land1055,p3,1.00E+30,1,0
d3390,land1056,p3,1.00E+30,1,0
d3391,land1057,p3,1.00E+30,1,0
d3392,land1058,p3,1.00E+30,1,0
d3393,land1059,p3,1.00E+30,1,0
d3394,land1060,p3,1.00E+30,1,0
d3395,land1061,p3,1.00E+30,1,0
d3396,land1062,p3,1.00E+30,1,0
d3397,land1063,p3,1.00E+30,1,0
d3398,land1064,p3,1.00E+30,1,0
d3399,land1065,p3,1.00E+30,1,0
d3400,land1066,p3,1.00E+30,1,0
d3401,land1067,p3,1.00E+30,1,0
d3402,land1068,p3,1.00E+30,1,0
d3403,land1069,p3,1.00E+30,1,0
d3404,land1070,p3,1.00E+30,1,0
d3405,land1071,p3,1.00E+30,1,0
d3406,land1072,p3,1.00E+30,1,0
d3407,land1073,p3,1.00E+30,1,0
d3408,land1074,p3,1.00E+30,1,0
d3409,land1075,p3,1.00E+30,1,0
d3410,land1076,p3,1.00E+30,1,0
d3411,land1077,p3,1.00E+30,1,0
d3412,land1078,p3,1.00E+30,1,0
d3413,land1079,p3,1.00E+30,1,0
d3414,land1080,p3,1.00E+30,1,0
d3415,land1081,p3,1.00E+30,1,0
d3416,land1082,p3,1.00E+30,1,0
d3417,land1083,p3,1.00E+30,1,0
d3418,land1084,p3,1.00E+30,1,0
d3419,land1085,p3,1.00E+30,1,0
d3420,land1086,p3,1.00E+30,1,0
d3421,land1087,p3,1.00E+30,1,0
d3422,land1088,p3,1.00E+30,1,0
d3423,land1089,p3,1.00E+30,1,0
d3424,land1090,p3,1.00E+30,1,0
d3425,land1091,p3,1.00E+30,1,0
d3426,land1092,p3,1.00E+30,1,0
d3427,land1093,p3,1.00E+30,1,0
d3428,land1094,p3,1.00E+30,1,0
d3429,land1095,p3,1.00E+30,1,0
d3430,land1096,p3,1.00E+30,1,0
d3431,land1097,p3,1.00E+30,1,0
d3432,land1098,p3,1.00E+30,1,0
d3433,land1099,p3,1.00E+30,1,0
d3434,land1100,p3,1.00E+30,1,0
d3435,land1101,p3,1.00E+30,1,0
d3436,land1102,p3,1.00E+30,1,0
d3437,land1103,p3,1.00E+30,1,0
d3438,land1104,p3,1.00E+30,1,0
d3439,land1105,p3,1.00E+30,1,0
d3440,land1106,p3,1.00E+30,1,0
d3441,land1107,p3,1.00E+30,1,0
d3442,land1108,p3,1.00E+30,1,0
d3443,land1109,p3,1.00E+30,1,0
d3444,land1110,p3,1.00E+30,1,0
d3445,land1111,p3,1.00E+30,1,0
d3446,land1112,p3,1.00E+30,1,0
d3447,land1113,p3,1.00E+30,1,0
d3448,land1114,p3,1.00E+30,1,0
d3449,land1115,p3,1.00E+30,1,0
d3450,land1116,p3,1.00E+30,1,0
d3451,land1117,p3,1.00E+30,1,0
d3452,land1118,p3,1.00E+30,1,0
d3453,land1119,p3,1.00E+30,1,0
d3454,land1120,p3,1.00E+30,1,0
d3455,land1121,p3,1.00E+30,1,0
d3456,land1122,p3,1.00E+30,1,0
d3457,land1123,p3,1.00E+30,1,0
d3458,land1124,p3,1.00E+30,1,0
d3459,land1125,p3,1.00E+30,1,0
d3460,land1126,p3,1.00E+30,1,0
d3461,land1127,p3,1.00E+30,1,0
d3462,land1128,p3,1.00E+30,1,0
d3463,land1129,p3,1.00E+30,1,0
d3464,land1130,p3,1.00E+30,1,0
d3465,land1131,p3,1.00E+30,1,0
d3466,land1132,p3,1.00E+30,1,0
d3467,land1133,p3,1.00E+30,1,0
d3468,land1134,p3,1.00E+30,1,0
d3469,land1135,p3,1.00E+30,1,0
d3470,land1136,p3,1.00E+30,1,0
d3471,land1137,p3,1.00E+30,1,0
d3472,land1138,p3,1.00E+30,1,0
d3473,land1139,p3,1.00E+30,1,0
d3474,land1140,p3,1.00E+30,1,0
d3475,land1141,p3,1.00E+30,1,0
d3476,land1142,p3,1.00E+30,1,0
d3477,land1143,p3,1.00E+30,1,0
d3478,land1144,p3,1.00E+30,1,0
d3479,land1145,p3,1.00E+30,1,0
d3480,land1146,p3,1.00E+30,1,0
d3481,land1147,p3,1.00E+30,1,0
d3482,land1148,p3,1.00E+30,1,0
d3483,land1149,p3,1.00E+30,1,0
d3484,land1150,p3,1.00E+30,1,0
d3485,land1151,p3,1.00E+30,1,0
d3486,land1152,p3,1.00E+30,1,0
d3487,land1153,p3,1.00E+30,1,0
d3488,land1154,p3,1.00E+30,1,0
d3489,land1155,p3,1.00E+30,1,0
d3490,land1156,p3,1.00E+30,1,0
d3491,land1157,p3,1.00E+30,1,0
d3492,land1158,p3,1.00E+30,1,0
d3493,land1159,p3,1.00E+30,1,0
d3494,land1160,p3,1.00E+30,1,0
d3495,land1161,p3,1.00E+30,1,0
d3496,land1162,p3,1.00E+30,1,0
d3497,land1163,p3,1.00E+30,1,0
d3498,land1164,p3,1.00E+30,1,0
d3499,land1165,p3,1.00E+30,1,0
d3500,land1166,p3,1.00E+30,1,0
d3501,land1167,p3,1.00E+30,1,0
d3502,land0001,p4,1.00E+30,1,2.00E-06
d3503,land0002,p4,1.00E+30,1,2.00E-06
d3504,land0003,p4,1.00E+30,1,2.00E-06
d3505,land0004,p4,1.00E+30,1,2.00E-06
d3506,land0005,p4,1.00E+30,1,2.00E-06
d3507,land0006,p4,1.00E+30,1,2.00E-06
d3508,land0007,p4,1.00E+30,1,2.00E-06
d3509,land0008,p4,1.00E+30,1,2.00E-06
d3510,land0009,p4,1.00E+30,1,2.00E-06
d3511,land0010,p4,1.00E+30,1,2.00E-06
d3512,land0011,p4,1.00E+30,1,2.00E-06
d3513,land0012,p4,1.00E+30,1,2.00E-06
d3514,land0013,p4,1.00E+30,1,2.00E-06
d3515,land0014,p4,1.00E+30,1,2.00E-06
d3516,land0015,p4,1.00E+30,1,2.00E-06
d3517,land0016,p4,1.00E+30,1,2.00E-06
d3518,land0017,p4,1.00E+30,1,2.00E-06
d3519,land0018,p4,1.00E+30,1,2.00E-06
d3520,land0019,p4,1.00E+30,1,2.00E-06
d3521,land0020,p4,1.00E+30,1,2.00E-06
d3522,land0021,p4,1.00E+30,1,2.00E-06
d3523,land0022,p4,1.00E+30,1,2.00E-06
d3524,land0023,p4,1.00E+30,1,2.00E-06
d3525,land0024,p4,1.00E+30,1,2.00E-06
d3526,land0025,p4,1.00E+30,1,2.00E-06
d3527,land0026,p4,1.00E+30,1,2.00E-06
d3528,land0027,p4,1.00E+30,1,2.00E-06
d3529,land0028,p4,1.00E+30,1,2.00E-06
d3530,land0029,p4,1.00E+30,1,2.00E-06
d3531,land0030,p4,1.00E+30,1,2.00E-06
d3532,land0031,p4,1.00E+30,1,2.00E-06
d3533,land0032,p4,1.00E+30,1,2.00E-06
d3534,land0033,p4,1.00E+30,1,2.00E-06
d3535,land0034,p4,1.00E+30,1,2.00E-06
d3536,land0035,p4,1.00E+30,1,2.00E-06
d3537,land0036,p4,1.00E+30,1,2.00E-06
d3538,land0037,p4,1.00E+30,1,2.00E-06
d3539,land0038,p4,1.00E+30,1,2.00E-06
d3540,land0039,p4,1.00E+30,1,2.00E-06
d3541,land0040,p4,1.00E+30,1,2.00E-06
d3542,land0041,p4,1.00E+30,1,2.00E-06
d3543,land0042,p4,1.00E+30,1,2.00E-06
d3544,land0043,p4,1.00E+30,1,2.00E-06
d3545,land0044,p4,1.00E+30,1,2.00E-06
d3546,land0045,p4,1.00E+30,1,2.00E-06
d3547,land0046,p4,1.00E+30,1,2.00E-06
d3548,land0047,p4,1.00E+30,1,2.00E-06
d3549,land0048,p4,1.00E+30,1,2.00E-06
d3550,land0049,p4,1.00E+30,1,2.00E-06
d3551,land0050,p4,1.00E+30,1,2.00E-06
d3552,land0051,p4,1.00E+30,1,2.00E-06
d3553,land0052,p4,1.00E+30,1,2.00E-06
d3554,land0053,p4,1.00E+30,1,2.00E-06
d3555,land0054,p4,1.00E+30,1,2.00E-06
d3556,land0055,p4,1.00E+30,1,2.00E-06
d3557,land0056,p4,1.00E+30,1,2.00E-06
d3558,land0057,p4,1.00E+30,1,2.00E-06
d3559,land0058,p4,1.00E+30,1,2.00E-06
d3560,land0059,p4,1.00E+30,1,2.00E-06
d3561,land0060,p4,1.00E+30,1,2.00E-06
d3562,land0061,p4,1.00E+30,1,2.00E-06
d3563,land0062,p4,1.00E+30,1,2.00E-06
d3564,land0063,p4,1.00E+30,1,2.00E-06
d3565,land0064,p4,1.00E+30,1,2.00E-06
d3566,land0065,p4,1.00E+30,1,2.00E-06
d3567,land0066,p4,1.00E+30,1,2.00E-06
d3568,land0067,p4,1.00E+30,1,2.00E-06
d3569,land0068,p4,1.00E+30,1,2.00E-06
d3570,land0069,p4,1.00E+30,1,2.00E-06
d3571,land0070,p4,1.00E+30,1,2.00E-06
d3572,land0071,p4,1.00E+30,1,2.00E-06
d3573,land0072,p4,1.00E+30,1,2.00E-06
d3574,land0073,p4,1.00E+30,1,2.00E-06
d3575,land0074,p4,1.00E+30,1,2.00E-06
d3576,land0075,p4,1.00E+30,1,2.00E-06
d3577,land0076,p4,1.00E+30,1,2.00E-06
d3578,land0077,p4,1.00E+30,1,2.00E-06
d3579,land0078,p4,1.00E+30,1,2.00E-06
d3580,land0079,p4,1.00E+30,1,2.00E-06
d3581,land0080,p4,1.00E+30,1,2.00E-06
d3582,land0081,p4,1.00E+30,1,2.00E-06
d3583,land0082,p4,1.00E+30,1,2.00E-06
d3584,land0083,p4,1.00E+30,1,2.00E-06
d3585,land0084,p4,1.00E+30,1,2.00E-06
d3586,land0085,p4,1.00E+30,1,2.00E-06
d3587,land0086,p4,1.00E+30,1,2.00E-06
d3588,land0087,p4,1.00E+30,1,2.00E-06
d3589,land0088,p4,1.00E+30,1,2.00E-06
d3590,land0089,p4,1.00E+30,1,2.00E-06
d3591,land0090,p4,1.00E+30,1,2.00E-06
d3592,land0091,p4,1.00E+30,1,2.00E-06
d3593,land0092,p4,1.00E+30,1,2.00E-06
d3594,land0093,p4,1.00E+30,1,2.00E-06
d3595,land0094,p4,1.00E+30,1,2.00E-06
d3596,land0095,p4,1.00E+30,1,2.00E-06
d3597,land0096,p4,1.00E+30,1,2.00E-06
d3598,land0097,p4,1.00E+30,1,2.00E-06
d3599,land0098,p4,1.00E+30,1,2.00E-06
d3600,land0099,p4,1.00E+30,1,2.00E-06
d3601,land0100,p4,1.00E+30,1,2.00E-06
d3602,land0101,p4,1.00E+30,1,2.00E-06
d3603,land0102,p4,1.00E+30,1,2.00E-06
d3604,land0103,p4,1.00E+30,1,2.00E-06
d3605,land0104,p4,1.00E+30,1,2.00E-06
d3606,land0105,p4,1.00E+30,1,2.00E-06
d3607,land0106,p4,1.00E+30,1,2.00E-06
d3608,land0107,p4,1.00E+30,1,2.00E-06
d3609,land0108,p4,1.00E+30,1,2.00E-06
d3610,land0109,p4,1.00E+30,1,2.00E-06
d3611,land0110,p4,1.00E+30,1,2.00E-06
d3612,land0111,p4,1.00E+30,1,2.00E-06
d3613,land0112,p4,1.00E+30,1,2.00E-06
d3614,land0113,p4,1.00E+30,1,2.00E-06
d3615,land0114,p4,1.00E+30,1,2.00E-06
d3616,land0115,p4,1.00E+30,1,2.00E-06
d3617,land0116,p4,1.00E+30,1,2.00E-06
d3618,land0117,p4,1.00E+30,1,2.00E-06
d3619,land0118,p4,1.00E+30,1,2.00E-06
d3620,land0119,p4,1.00E+30,1,2.00E-06
d3621,land0120,p4,1.00E+30,1,2.00E-06
d3622,land0121,p4,1.00E+30,1,2.00E-06
d3623,land0122,p4,1.00E+30,1,2.00E-06
d3624,land0123,p4,1.00E+30,1,2.00E-06
d3625,land0124,p4,1.00E+30,1,2.00E-06
d3626,land0125,p4,1.00E+30,1,2.00E-06
d3627,land0126,p4,1.00E+30,1,2.00E-06
d3628,land0127,p4,1.00E+30,1,2.00E-06
d3629,land0128,p4,1.00E+30,1,2.00E-06
d3630,land0129,p4,1.00E+30,1,2.00E-06
d3631,land0130,p4,1.00E+30,1,2.00E-06
d3632,land0131,p4,1.00E+30,1,2.00E-06
d3633,land0132,p4,1.00E+30,1,2.00E-06
d3634,land0133,p4,1.00E+30,1,2.00E-06
d3635,land0134,p4,1.00E+30,1,2.00E-06
d3636,land0135,p4,1.00E+30,1,2.00E-06
d3637,land0136,p4,1.00E+30,1,2.00E-06
d3638,land0137,p4,1.00E+30,1,2.00E-06
d3639,land0138,p4,1.00E+30,1,2.00E-06
d3640,land0139,p4,1.00E+30,1,2.00E-06
d3641,land0140,p4,1.00E+30,1,2.00E-06
d3642,land0141,p4,1.00E+30,1,2.00E-06
d3643,land0142,p4,1.00E+30,1,2.00E-06
d3644,land0143,p4,1.00E+30,1,2.00E-06
d3645,land0144,p4,1.00E+30,1,2.00E-06
d3646,land0145,p4,1.00E+30,1,2.00E-06
d3647,land0146,p4,1.00E+30,1,2.00E-06
d3648,land0147,p4,1.00E+30,1,2.00E-06
d3649,land0148,p4,1.00E+30,1,2.00E-06
d3650,land0149,p4,1.00E+30,1,2.00E-06
d3651,land0150,p4,1.00E+30,1,2.00E-06
d3652,land0151,p4,1.00E+30,1,2.00E-06
d3653,land0152,p4,1.00E+30,1,2.00E-06
d3654,land0153,p4,1.00E+30,1,2.00E-06
d3655,land0154,p4,1.00E+30,1,2.00E-06
d3656,land0155,p4,1.00E+30,1,2.00E-06
d3657,land0156,p4,1.00E+30,1,2.00E-06
d3658,land0157,p4,1.00E+30,1,2.00E-06
d3659,land0158,p4,1.00E+30,1,2.00E-06
d3660,land0159,p4,1.00E+30,1,2.00E-06
d3661,land0160,p4,1.00E+30,1,2.00E-06
d3662,land0161,p4,1.00E+30,1,2.00E-06
d3663,land0162,p4,1.00E+30,1,2.00E-06
d3664,land0163,p4,1.00E+30,1,2.00E-06
d3665,land0164,p4,1.00E+30,1,2.00E-06
d3666,land0165,p4,1.00E+30,1,2.00E-06
d3667,land0166,p4,1.00E+30,1,2.00E-06
d3668,land0167,p4,1.00E+30,1,2.00E-06
d3669,land0168,p4,1.00E+30,1,2.00E-06
d3670,land0169,p4,1.00E+30,1,2.00E-06
d3671,land0170,p4,1.00E+30,1,2.00E-06
d3672,land0171,p4,1.00E+30,1,2.00E-06
d3673,land0172,p4,1.00E+30,1,2.00E-06
d3674,land0173,p4,1.00E+30,1,2.00E-06
d3675,land0174,p4,1.00E+30,1,2.00E-06
d3676,land0175,p4,1.00E+30,1,2.00E-06
d3677,land0176,p4,1.00E+30,1,2.00E-06
d3678,land0177,p4,1.00E+30,1,2.00E-06
d3679,land0178,p4,1.00E+30,1,2.00E-06
d3680,land0179,p4,1.00E+30,1,2.00E-06
d3681,land0180,p4,1.00E+30,1,2.00E-06
d3682,land0181,p4,1.00E+30,1,2.00E-06
d3683,land0182,p4,1.00E+30,1,2.00E-06
d3684,land0183,p4,1.00E+30,1,2.00E-06
d3685,land0184,p4,1.00E+30,1,2.00E-06
d3686,land0185,p4,1.00E+30,1,2.00E-06
d3687,land0186,p4,1.00E+30,1,2.00E-06
d3688,land0187,p4,1.00E+30,1,2.00E-06
d3689,land0188,p4,1.00E+30,1,2.00E-06
d3690,land0189,p4,1.00E+30,1,2.00E-06
d3691,land0190,p4,1.00E+30,1,2.00E-06
d3692,land0191,p4,1.00E+30,1,2.00E-06
d3693,land0192,p4,1.00E+30,1,2.00E-06
d3694,land0193,p4,1.00E+30,1,2.00E-06
d3695,land0194,p4,1.00E+30,1,2.00E-06
d3696,land0195,p4,1.00E+30,1,2.00E-06
d3697,land0196,p4,1.00E+30,1,2.00E-06
d3698,land0197,p4,1.00E+30,1,2.00E-06
d3699,land0198,p4,1.00E+30,1,2.00E-06
d3700,land0199,p4,1.00E+30,1,2.00E-06
d3701,land0200,p4,1.00E+30,1,2.00E-06
d3702,land0201,p4,1.00E+30,1,2.00E-06
d3703,land0202,p4,1.00E+30,1,2.00E-06
d3704,land0203,p4,1.00E+30,1,2.00E-06
d3705,land0204,p4,1.00E+30,1,2.00E-06
d3706,land0205,p4,1.00E+30,1,2.00E-06
d3707,land0206,p4,1.00E+30,1,2.00E-06
d3708,land0207,p4,1.00E+30,1,2.00E-06
d3709,land0208,p4,1.00E+30,1,2.00E-06
d3710,land0209,p4,1.00E+30,1,2.00E-06
d3711,land0210,p4,1.00E+30,1,2.00E-06
d3712,land0211,p4,1.00E+30,1,2.00E-06
d3713,land0212,p4,1.00E+30,1,2.00E-06
d3714,land0213,p4,1.00E+30,1,2.00E-06
d3715,land0214,p4,1.00E+30,1,2.00E-06
d3716,land0215,p4,1.00E+30,1,2.00E-06
d3717,land0216,p4,1.00E+30,1,2.00E-06
d3718,land0217,p4,1.00E+30,1,2.00E-06
d3719,land0218,p4,1.00E+30,1,2.00E-06
d3720,land0219,p4,1.00E+30,1,2.00E-06
d3721,land0220,p4,1.00E+30,1,2.00E-06
d3722,land0221,p4,1.00E+30,1,2.00E-06
d3723,land0222,p4,1.00E+30,1,2.00E-06
d3724,land0223,p4,1.00E+30,1,2.00E-06
d3725,land0224,p4,1.00E+30,1,2.00E-06
d3726,land0225,p4,1.00E+30,1,2.00E-06
d3727,land0226,p4,1.00E+30,1,2.00E-06
d3728,land0227,p4,1.00E+30,1,2.00E-06
d3729,land0228,p4,1.00E+30,1,2.00E-06
d3730,land0229,p4,1.00E+30,1,2.00E-06
d3731,land0230,p4,1.00E+30,1,2.00E-06
d3732,land0231,p4,1.00E+30,1,2.00E-06
d3733,land0232,p4,1.00E+30,1,2.00E-06
d3734,land0233,p4,1.00E+30,1,2.00E-06
d3735,land0234,p4,1.00E+30,1,2.00E-06
d3736,land0235,p4,1.00E+30,1,2.00E-06
d3737,land0236,p4,1.00E+30,1,2.00E-06
d3738,land0237,p4,1.00E+30,1,2.00E-06
d3739,land0238,p4,1.00E+30,1,2.00E-06
d3740,land0239,p4,1.00E+30,1,2.00E-06
d3741,land0240,p4,1.00E+30,1,2.00E-06
d3742,land0241,p4,1.00E+30,1,2.00E-06
d3743,land0242,p4,1.00E+30,1,2.00E-06
d3744,land0243,p4,1.00E+30,1,2.00E-06
d3745,land0244,p4,1.00E+30,1,2.00E-06
d3746,land0245,p4,1.00E+30,1,2.00E-06
d3747,land0246,p4,1.00E+30,1,2.00E-06
d3748,land0247,p4,1.00E+30,1,2.00E-06
d3749,land0248,p4,1.00E+30,1,2.00E-06
d3750,land0249,p4,1.00E+30,1,2.00E-06
d3751,land0250,p4,1.00E+30,1,2.00E-06
d3752,land0251,p4,1.00E+30,1,2.00E-06
d3753,land0252,p4,1.00E+30,1,2.00E-06
d3754,land0253,p4,1.00E+30,1,2.00E-06
d3755,land0254,p4,1.00E+30,1,2.00E-06
d3756,land0255,p4,1.00E+30,1,2.00E-06
d3757,land0256,p4,1.00E+30,1,2.00E-06
d3758,land0257,p4,1.00E+30,1,2.00E-06
d3759,land0258,p4,1.00E+30,1,2.00E-06
d3760,land0259,p4,1.00E+30,1,2.00E-06
d3761,land0260,p4,1.00E+30,1,2.00E-06
d3762,land0261,p4,1.00E+30,1,2.00E-06
d3763,land0262,p4,1.00E+30,1,2.00E-06
d3764,land0263,p4,1.00E+30,1,2.00E-06
d3765,land0264,p4,1.00E+30,1,2.00E-06
d3766,land0265,p4,1.00E+30,1,2.00E-06
d3767,land0266,p4,1.00E+30,1,2.00E-06
d3768,land0267,p4,1.00E+30,1,2.00E-06
d3769,land0268,p4,1.00E+30,1,2.00E-06
d3770,land0269,p4,1.00E+30,1,2.00E-06
d3771,land0270,p4,1.00E+30,1,2.00E-06
d3772,land0271,p4,1.00E+30,1,2.00E-06
d3773,land0272,p4,1.00E+30,1,2.00E-06
d3774,land0273,p4,1.00E+30,1,2.00E-06
d3775,land0274,p4,1.00E+30,1,2.00E-06
d3776,land0275,p4,1.00E+30,1,2.00E-06
d3777,land0276,p4,1.00E+30,1,2.00E-06
d3778,land0277,p4,1.00E+30,1,2.00E-06
d3779,land0278,p4,1.00E+30,1,2.00E-06
d3780,land0279,p4,1.00E+30,1,2.00E-06
d3781,land0280,p4,1.00E+30,1,2.00E-06
d3782,land0281,p4,1.00E+30,1,2.00E-06
d3783,land0282,p4,1.00E+30,1,2.00E-06
d3784,land0283,p4,1.00E+30,1,2.00E-06
d3785,land0284,p4,1.00E+30,1,2.00E-06
d3786,land0285,p4,1.00E+30,1,2.00E-06
d3787,land0286,p4,1.00E+30,1,2.00E-06
d3788,land0287,p4,1.00E+30,1,2.00E-06
d3789,land0288,p4,1.00E+30,1,2.00E-06
d3790,land0289,p4,1.00E+30,1,2.00E-06
d3791,land0290,p4,1.00E+30,1,2.00E-06
d3792,land0291,p4,1.00E+30,1,2.00E-06
d3793,land0292,p4,1.00E+30,1,2.00E-06
d3794,land0293,p4,1.00E+30,1,2.00E-06
d3795,land0294,p4,1.00E+30,1,2.00E-06
d3796,land0295,p4,1.00E+30,1,2.00E-06
d3797,land0296,p4,1.00E+30,1,2.00E-06
d3798,land0297,p4,1.00E+30,1,2.00E-06
d3799,land0298,p4,1.00E+30,1,2.00E-06
d3800,land0299,p4,1.00E+30,1,2.00E-06
d3801,land0300,p4,1.00E+30,1,2.00E-06
d3802,land0301,p4,1.00E+30,1,2.00E-06
d3803,land0302,p4,1.00E+30,1,2.00E-06
d3804,land0303,p4,1.00E+30,1,2.00E-06
d3805,land0304,p4,1.00E+30,1,2.00E-06
d3806,land0305,p4,1.00E+30,1,2.00E-06
d3807,land0306,p4,1.00E+30,1,2.00E-06
d3808,land0307,p4,1.00E+30,1,2.00E-06
d3809,land0308,p4,1.00E+30,1,2.00E-06
d3810,land0309,p4,1.00E+30,1,2.00E-06
d3811,land0310,p4,1.00E+30,1,2.00E-06
d3812,land0311,p4,1.00E+30,1,2.00E-06
d3813,land0312,p4,1.00E+30,1,2.00E-06
d3814,land0313,p4,1.00E+30,1,2.00E-06
d3815,land0314,p4,1.00E+30,1,2.00E-06
d3816,land0315,p4,1.00E+30,1,2.00E-06
d3817,land0316,p4,1.00E+30,1,2.00E-06
d3818,land0317,p4,1.00E+30,1,2.00E-06
d3819,land0318,p4,1.00E+30,1,2.00E-06
d3820,land0319,p4,1.00E+30,1,2.00E-06
d3821,land0320,p4,1.00E+30,1,2.00E-06
d3822,land0321,p4,1.00E+30,1,2.00E-06
d3823,land0322,p4,1.00E+30,1,2.00E-06
d3824,land0323,p4,1.00E+30,1,2.00E-06
d3825,land0324,p4,1.00E+30,1,2.00E-06
d3826,land0325,p4,1.00E+30,1,2.00E-06
d3827,land0326,p4,1.00E+30,1,2.00E-06
d3828,land0327,p4,1.00E+30,1,2.00E-06
d3829,land0328,p4,1.00E+30,1,2.00E-06
d3830,land0329,p4,1.00E+30,1,2.00E-06
d3831,land0330,p4,1.00E+30,1,2.00E-06
d3832,land0331,p4,1.00E+30,1,2.00E-06
d3833,land0332,p4,1.00E+30,1,2.00E-06
d3834,land0333,p4,1.00E+30,1,2.00E-06
d3835,land0334,p4,1.00E+30,1,2.00E-06
d3836,land0335,p4,1.00E+30,1,2.00E-06
d3837,land0336,p4,1.00E+30,1,2.00E-06
d3838,land0337,p4,1.00E+30,1,2.00E-06
d3839,land0338,p4,1.00E+30,1,2.00E-06
d3840,land0339,p4,1.00E+30,1,2.00E-06
d3841,land0340,p4,1.00E+30,1,2.00E-06
d3842,land0341,p4,1.00E+30,1,2.00E-06
d3843,land0342,p4,1.00E+30,1,2.00E-06
d3844,land0343,p4,1.00E+30,1,2.00E-06
d3845,land0344,p4,1.00E+30,1,2.00E-06
d3846,land0345,p4,1.00E+30,1,2.00E-06
d3847,land0346,p4,1.00E+30,1,2.00E-06
d3848,land0347,p4,1.00E+30,1,2.00E-06
d3849,land0348,p4,1.00E+30,1,2.00E-06
d3850,land0349,p4,1.00E+30,1,2.00E-06
d3851,land0350,p4,1.00E+30,1,2.00E-06
d3852,land0351,p4,1.00E+30,1,2.00E-06
d3853,land0352,p4,1.00E+30,1,2.00E-06
d3854,land0353,p4,1.00E+30,1,2.00E-06
d3855,land0354,p4,1.00E+30,1,2.00E-06
d3856,land0355,p4,1.00E+30,1,2.00E-06
d3857,land0356,p4,1.00E+30,1,2.00E-06
d3858,land0357,p4,1.00E+30,1,2.00E-06
d3859,land0358,p4,1.00E+30,1,2.00E-06
d3860,land0359,p4,1.00E+30,1,2.00E-06
d3861,land0360,p4,1.00E+30,1,2.00E-06
d3862,land0361,p4,1.00E+30,1,2.00E-06
d3863,land0362,p4,1.00E+30,1,2.00E-06
d3864,land0363,p4,1.00E+30,1,2.00E-06
d3865,land0364,p4,1.00E+30,1,2.00E-06
d3866,land0365,p4,1.00E+30,1,2.00E-06
d3867,land0366,p4,1.00E+30,1,2.00E-06
d3868,land0367,p4,1.00E+30,1,2.00E-06
d3869,land0368,p4,1.00E+30,1,2.00E-06
d3870,land0369,p4,1.00E+30,1,2.00E-06
d3871,land0370,p4,1.00E+30,1,2.00E-06
d3872,land0371,p4,1.00E+30,1,2.00E-06
d3873,land0372,p4,1.00E+30,1,2.00E-06
d3874,land0373,p4,1.00E+30,1,2.00E-06
d3875,land0374,p4,1.00E+30,1,2.00E-06
d3876,land0375,p4,1.00E+30,1,2.00E-06
d3877,land0376,p4,1.00E+30,1,2.00E-06
d3878,land0377,p4,1.00E+30,1,2.00E-06
d3879,land0378,p4,1.00E+30,1,2.00E-06
d3880,land0379,p4,1.00E+30,1,2.00E-06
d3881,land0380,p4,1.00E+30,1,2.00E-06
d3882,land0381,p4,1.00E+30,1,2.00E-06
d3883,land0382,p4,1.00E+30,1,2.00E-06
d3884,land0383,p4,1.00E+30,1,2.00E-06
d3885,land0384,p4,1.00E+30,1,2.00E-06
d3886,land0385,p4,1.00E+30,1,2.00E-06
d3887,land0386,p4,1.00E+30,1,2.00E-06
d3888,land0387,p4,1.00E+30,1,2.00E-06
d3889,land0388,p4,1.00E+30,1,2.00E-06
d3890,land0389,p4,1.00E+30,1,2.00E-06
d3891,land0390,p4,1.00E+30,1,2.00E-06
d3892,land0391,p4,1.00E+30,1,2.00E-06
d3893,land0392,p4,1.00E+30,1,2.00E-06
d3894,land0393,p4,1.00E+30,1,2.00E-06
d3895,land0394,p4,1.00E+30,1,2.00E-06
d3896,land0395,p4,1.00E+30,1,2.00E-06
d3897,land0396,p4,1.00E+30,1,2.00E-06
d3898,land0397,p4,1.00E+30,1,2.00E-06
d3899,land0398,p4,1.00E+30,1,2.00E-06
d3900,land0399,p4,1.00E+30,1,2.00E-06
d3901,land0400,p4,1.00E+30,1,2.00E-06
d3902,land0401,p4,1.00E+30,1,2.00E-06
d3903,land0402,p4,1.00E+30,1,2.00E-06
d3904,land0403,p4,1.00E+30,1,2.00E-06
d3905,land0404,p4,1.00E+30,1,2.00E-06
d3906,land0405,p4,1.00E+30,1,2.00E-06
d3907,land0406,p4,1.00E+30,1,2.00E-06
d3908,land0407,p4,1.00E+30,1,2.00E-06
d3909,land0408,p4,1.00E+30,1,2.00E-06
d3910,land0409,p4,1.00E+30,1,2.00E-06
d3911,land0410,p4,1.00E+30,1,2.00E-06
d3912,land0411,p4,1.00E+30,1,2.00E-06
d3913,land0412,p4,1.00E+30,1,2.00E-06
d3914,land0413,p4,1.00E+30,1,2.00E-06
d3915,land0414,p4,1.00E+30,1,2.00E-06
